BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	ATP	NADP	O2	CO2	PYR
0.0017876052	0.1744481715	2.1167700837	0.8705968784	1.0306101687	0.0588407932	4.082985435	2.5029090438	0.1366946177	25.9017399148	0.3909400415	1.1868932197	0.0478011647	0.0090806787	0.3847588044	1.2564601224	9.5932195054	0.0629786457	12.2165955802	0.1327319425	0.273	0.15	5.7928081033
0.004481508	0.1208470317	10.0382979125	3.484690306	0.0893696863	0.0199792055	3.168566492	6.6936294234	0.1009721529	9.4202077514	0.4194896296	1.6651090747	0.061073317	0.0100447987	0.1092399101	0.5201401451	0.000714988	0.1247702952	4.6118931842	0.1373799442	0.273	0.15	0.0003992492
0.0228262739	0.5284781068	3.1597175942	1.324063517	1.6258779665	0.1565314316	3.9443881396	0.5318034538	0.5361381842	18.2417204506	0.2832780862	1.6798964505	0.0426883272	0.0153803376	2.5342210043	0.0494186038	26.1649211965	0.1030106609	39.4157114779	0.1585078942	0.273	0.15	5.7927177382
0.014352757	0.708187936	4.5519276131	1.7620473395	0.0675245621	0.0518894566	1.2842866185	1.7741977118	1.0530532882	19.539464313	0.3188686678	1.6723949783	0.0518851873	0.0140665282	6.2064339683	0.0193756806	0.0134222448	0.0609571804	26.9483234617	0.0411251595	0.273	0.15	0.152782744
0.0049955408	0.0864003215	0.5349124224	0.0687349036	0.2372515093	0.0593036614	4.5626042156	0.11689457	0.3058779719	7.6706390342	0.4291826131	1.7002734465	0.0446791306	0.0088222263	1.1054274727	0.3557460066	0.1265276494	0.0505844612	1.2784558153	0.0538841204	0.273	0.15	9.4483814658
0.0103155901	0.5605385803	5.440666623	0.7239287197	3.1056217577	0.0612705593	3.8959377355	0.4410947972	0.4432122805	20.7366981114	0.1902344285	2.3010898897	0.0299685476	0.009081756	0.243911535	0.1776896598	0.6538127276	0.1352528692	2.9074148516	0.0462442757	0.273	0.15	0.0001688964
0.0116963758	0.3642045183	9.7294775882	0.1549915162	0.2236704334	0.3702338947	4.7708509257	0.2812370165	0.1769495675	20.1947012721	0.4160861857	3.223374907	0.0342775671	0.0082484042	0.209992902	0.0566634566	0.0076383724	0.0331383955	1.7448137093	0.0502955688	0.273	0.15	0.1221603356
0.0429827221	0.7938045106	9.0901501832	0.4846609438	0.2398961171	0.0238498074	4.1333636434	0.3242179272	0.0534236758	0.5456147191	0.8688685858	2.0192440351	0.0879236494	0.0119682484	0.4075172841	1.5596254353	0.138354564	0.1150456989	23.0464795777	0.1077058477	0.273	0.15	0.0167268186
0.0471665284	0.0608632804	2.7398682187	0.6238188447	0.819959549	0.0300310712	2.3763497407	0.2061343849	0.3300470068	3.2701254092	0.2678096505	2.5230839888	0.0567854121	0.009625265	2.9257859926	0.1546885222	0.0035732838	0.1055638142	32.2616152655	0.0674275248	0.273	0.15	0.0293055674
0.0711787998	0.7140154095	10.6103161306	0.8125325429	0.4014755903	0.1378440746	1.9341758291	5.1394134028	0.4119279228	17.023401432	0.398896203	1.1780050682	0.0301309596	0.0107143217	2.8218525275	0.2201257863	0.0192128988	0.0870747602	18.5855011458	0.1900900234	0.273	0.15	0.0081657456
0.0526663186	0.1189350338	11.447120593	0.1164224948	0.1590953657	0.0493764245	4.3095471415	0.1228146395	0.1584798602	19.6814749054	0.3634167353	1.2928661976	0.1006361078	0.0291165967	9.3553082335	0.597988873	1.1483324612	0.1471911721	2.2770291505	0.1777585975	0.273	0.15	55.000498489
0.0006502568	0.4583258278	4.8088812382	0.2185706765	0.0710692093	0.0180334258	3.9538450273	4.9403040633	0.0836588195	24.4668254148	0.1914483995	1.1303783944	0.0269250561	0.0098934281	1.228893101	0.4451471655	0.0006398993	0.0409816753	0.3788639694	0.0448890256	0.273	0.15	0.8195929031
0.0347138846	0.139970169	5.8328097484	0.6304487323	2.3590850281	0.0934897253	2.161273364	0.6635714955	3.3170563378	17.8263805189	0.516150866	1.3076139454	0.0396176671	0.0150251851	0.0741789421	0.0513220609	0.0027299032	0.6163604243	22.6504997108	0.038308647	0.273	0.15	0.0920698798
0.074720461	0.7241138188	4.3210275519	0.0594654783	0.1267055287	0.2803395217	3.3154217548	1.5589456981	1.1459913732	13.8322295477	0.3032029934	3.5953906776	0.0937095684	0.0077749976	7.4799518954	0.5445016249	0.0038856781	0.0415223452	7.0974361106	0.0548599126	0.273	0.15	94.2620648728
0.006415315	0.172806741	7.354974259	1.7846324722	0.0475617005	0.0961396719	4.7578733496	0.1417907879	0.1122293896	5.0435294809	0.2160490559	1.4268812925	0.0369810734	0.008592638	0.3725854628	1.2364944623	0.5159924577	0.0650062179	24.495272351	0.1291098801	0.273	0.15	0.0004830898
0.0112841015	0.6188057987	8.7643297917	0.099990847	1.2075669097	0.0899108809	0.9116196726	0.1008180481	2.2916989487	15.9936600898	0.344780877	1.1210580797	0.051503807	0.0088157983	1.810517047	0.0211098484	0.0004837244	0.093460324	3.1704710273	0.0593848843	0.273	0.15	0.0008078813
0.0167058924	0.2244523425	1.5637760889	1.4259044559	1.3688344651	0.1579085478	2.43777036	0.632819787	0.4742781266	12.1867847899	0.3432122351	5.8206748719	0.055243391	0.0093357519	0.5178763877	0.0444408875	0.0013947763	0.0380584259	36.9121804939	0.0592330806	0.273	0.15	0.2068914317
0.0799100265	0.1374861679	9.551823041	0.042969325	0.097322626	0.7855230403	3.3298402305	1.0897077138	2.9815118807	8.5977308279	0.4576934961	1.7588373805	0.0742313632	0.0163827004	7.1728747535	0.1771161345	0.0438675067	0.1444069865	0.8033618144	0.127522422	0.273	0.15	0.1626673
0.0802156342	0.1366492734	6.6465977526	0.1116857327	0.2795521821	0.2327802448	3.6022053198	1.867314439	0.609443564	1.4168978731	0.5821007232	3.2239234982	0.0747520677	0.0112357659	0.2257599322	0.0574843905	0.024219808	0.0601125857	4.6801751865	0.0527488935	0.273	0.15	0.1142673946
0.0279330257	0.1791240401	5.157944737	0.083597994	0.3561433343	0.0878750832	1.7296194271	0.2263289165	0.1758256384	14.8271471403	0.9162738734	1.2503158515	0.0411236413	0.0085173981	0.2799567108	0.6961083945	0.0320960101	0.0519174409	2.9099149242	0.6616735082	0.273	0.15	0.0005066681
0.0022180364	0.1226296953	3.5591171047	0.0753316945	0.5465531625	0.0757355889	3.2496721275	1.2970375216	0.2100686323	20.3351850355	0.1833508186	1.6350762116	0.0285685445	0.011961063	1.1171176529	0.3620092598	0.0959590374	0.0511077845	1.4373103791	0.041309634	0.273	0.15	0.3242142512
0.0135816401	0.0747905403	6.4151266588	0.0513581857	1.0370577544	0.0803565689	3.7143962464	5.2568634136	0.3587257737	14.9255981415	0.1744853272	2.226251538	0.0272346645	0.0092477222	0.8652452043	0.2645589596	0.0060528208	0.1302042896	2.2968048218	0.2484814457	0.273	0.15	30.9826683789
0.0583158769	0.7618074196	5.7204447604	0.2510478585	0.0296362041	0.0211657189	4.4941747253	2.9589595823	0.2034189341	1.3079183194	2.1675662851	2.2671936441	0.0884229144	0.0088767533	3.9431335233	0.3709828559	0.002812198	0.0561057195	10.6641111328	0.0930080662	0.273	0.15	11.4802748896
0.0069940241	0.0552712126	6.6718900506	1.7925128216	0.0318762751	0.0246802877	4.5561587492	2.689414409	0.1340361848	26.2172484024	0.1946935155	12.4064178177	0.0559155498	0.0077192055	0.3010483112	0.3571926848	0.0082642747	0.0550343707	12.6541299033	0.0382358953	0.273	0.15	44.9656028288
0.0151849053	0.2009617917	5.582517019	0.1335919808	1.1347871237	0.0975185762	1.3291179256	0.3984653813	0.5431449259	27.1805587899	0.855741996	8.3876234249	0.0752843145	0.00788914	0.1548990699	0.1509933431	0.0267384909	0.0735317388	25.7993643836	0.0430490163	0.273	0.15	0.007972418
0.0267753869	0.2681444888	8.1286798816	1.6936218552	0.4404855401	0.0385360691	4.2080733462	0.2705844862	0.4757206562	13.0201255919	0.1962237006	1.1081450669	0.0370992996	0.0153632711	7.4720356218	0.2415982177	0.4359016629	0.0809734577	24.9466858565	0.1523548998	0.273	0.15	0.4892805401
0.0323228478	0.2196329058	9.0489443727	1.5732546273	0.4730244346	0.0532575547	4.0650935475	0.1058566552	0.3963396708	8.9459069806	0.2145682971	1.3042865834	0.0273143564	0.0106453352	7.8307188751	0.4681009355	0.1659943522	0.3360399878	16.2291746842	0.0398199771	0.273	0.15	0.0054089313
0.0460001001	0.0847942335	2.6130343536	0.0690764374	0.0827413543	0.2962363596	4.5180556869	0.5635208148	0.2732671432	19.9542878894	0.2553418054	6.6621655208	0.0289804004	0.0088469208	0.0710696824	0.2424998836	2.3320197676	0.0598314272	7.0110761282	0.1401401652	0.273	0.15	0.0015930261
0.0311372106	0.7890494137	5.2050828789	0.0584499067	1.8358932171	0.2131875693	2.9812206	2.2408791368	1.6124815846	22.4936303911	2.1833285103	8.6721893898	0.0809202031	0.0175686138	0.071227638	0.0566524016	0.0081280974	0.0723243905	4.8963133433	0.0381072233	0.273	0.15	0.1258073111
0.0343140493	0.2068671286	3.6103793656	0.2707772058	0.2851773994	0.0914893918	1.5867260965	0.2841054332	0.863715171	6.3298820192	0.4464148304	3.0997645225	0.0487739733	0.0096147973	0.6924036815	0.0435925794	1.5104516053	0.0977719156	18.851932389	0.0623705418	0.273	0.15	21.570638842
0.0071277121	0.1902985292	5.1802389438	0.0507961884	0.029916264	0.0328166526	4.4499881228	1.2760020057	0.3274316832	4.2576542722	0.4020503154	1.0695333841	0.1103502664	0.0132091771	6.9514967685	0.1418555305	0.0006861928	0.0578494581	0.5285372071	0.064136243	0.273	0.15	0.0001139489
0.0077170333	0.074277695	8.9816334745	0.0602744751	0.9548177679	0.0166673271	3.7039243678	4.0237265961	0.1511282383	24.2775697393	0.2427198001	1.3125172726	0.0282300443	0.0086077373	0.0778317142	0.0723869571	0.0004967094	0.0367448023	0.1543852399	0.4803056517	0.273	0.15	0.0001563596
0.0413756853	0.1883510284	11.2865305474	1.8031461083	1.2166917353	0.037667423	4.3672123362	0.9294555759	0.3393784522	19.8978895761	0.3041789139	8.5844651345	0.0732014457	0.0139916313	0.8934250301	0.4125279546	0.0086558084	0.2148737524	16.0013940015	0.1466374094	0.273	0.15	9.4361888025
0.0077816406	0.2866002242	2.9059438748	0.3788157503	1.710759572	0.0754464697	1.3462328802	1.8721705355	0.4643715254	24.1117469037	0.3183337425	1.0099755522	0.0411702729	0.0104881295	4.7561323172	0.1823272759	0.000555286	0.1085923938	3.0450554627	0.2955022447	0.273	0.15	0.0096014827
0.0046213395	0.5048460367	7.8904325834	0.3539115856	0.0376829597	0.2145182041	3.6443589728	1.8501085744	0.4381379223	21.0127215858	0.1941449672	1.1737782443	0.123886431	0.0138900426	0.3758291319	0.1441904438	0.0005757833	0.0726240614	1.7607016424	0.0510660614	0.273	0.15	0.0006468481
0.0044828991	0.6436356388	10.4570810488	0.1529087499	0.0467503978	0.1343093257	4.7781551322	6.5682940912	1.2646563251	25.9911935652	2.9664889545	1.1347442407	0.1446348267	0.0163440787	0.2873677882	0.0772679999	0.8572196616	0.086267626	0.1583177701	0.0401039979	0.273	0.15	0.0767389292
0.0673070181	0.0954545065	4.6866545835	0.3117976314	1.605764396	0.0247809833	1.914652846	0.1032697914	0.8142788174	26.3815850449	0.2676640775	1.5073843247	0.0392299898	0.0085984229	0.9521852211	0.0484716631	0.0007232302	0.1015969412	9.4616267588	0.9217853005	0.273	0.15	0.0006568713
0.0283211624	0.0958479413	6.5039865483	0.768708369	2.765377598	0.5494109272	1.8033436448	3.8708934091	0.8784507696	4.1449097847	0.3909618962	1.0767733345	0.1438673687	0.0080586559	6.9999684053	0.4169235235	0.3220457097	0.0364156506	11.0796249672	0.0469190541	0.273	0.15	0.0004285093
0.0676363684	0.1523024575	9.6985309981	0.5131486983	0.8293864852	0.1902420842	2.6034593188	0.6638189694	0.7514235421	21.1301271113	0.2929236479	2.4906117656	0.0339339532	0.0095754751	6.4146382547	0.0779242051	0.0233214923	0.0561740672	39.5625698499	0.5263892562	0.273	0.15	1.0356549901
0.0264486182	0.7030606733	5.6794300236	1.689725322	0.0656797915	0.1256139883	1.3775796369	0.1907749064	0.5968983897	12.7610238575	1.9429760882	2.2894008037	0.0396749724	0.0078427116	3.2995763716	0.0996725456	0.024175596	0.0651677413	26.1739669736	0.091580963	0.273	0.15	0.2478668154
0.0286500908	0.6628270751	7.8640855174	0.9972162327	1.7791670035	3.7374309858	4.0295084496	5.7175421309	8.8554628556	20.7064771142	1.9334811673	1.0559732572	0.1148592759	0.0188906485	7.6886342953	0.1773894676	0.0151770172	0.1304533617	8.773563365	0.0393848094	0.273	0.15	3.0708160672
0.0108136043	0.7246444532	7.3023426669	0.0430853317	2.2834452566	0.0431095775	2.8119904049	0.2719524662	0.2901793967	10.866573973	1.2606559535	1.2588779939	0.0666208864	0.026586096	11.0074036684	0.3011562134	1.4678180318	0.1334496341	0.2342616195	0.0454356604	0.273	0.15	0.7058479586
0.0030225396	0.338052869	3.9489761254	1.8684841089	0.0499330116	0.0054465095	3.3125879065	6.2771703968	0.0400308117	14.1582705844	0.2082257322	1.006353842	0.0302236907	0.0083177759	0.2883447236	0.4051297436	0.0002924521	0.0368939211	17.3932307664	0.2288035524	0.273	0.15	28.0320806592
0.0499484082	0.0482115759	10.8055643126	0.2541155043	3.8725852252	0.1618480578	4.3253181978	2.3843075177	2.8241176267	21.4035225771	0.2041762653	2.8691995244	0.0433165397	0.011976285	1.1198813821	0.0947708865	0.9921232014	0.075713093	7.4450075795	0.0379078458	0.273	0.15	3.8311957454
0.0208562771	0.6785970738	10.142690542	0.0551465173	0.6463300821	0.2124981826	1.8839467234	0.4995300393	4.3376533258	18.051568259	1.0883176531	1.0817319535	0.0785586415	0.0106358932	0.2017737361	0.0301258618	0.2268040518	0.0884522456	0.3884998003	0.0703867452	0.273	0.15	0.0712576397
0.0707863911	0.0890086002	1.6429862168	0.1621425279	0.0288760928	0.0326718881	0.9807907025	0.1688554397	0.4407742309	5.4307529694	0.2982445801	6.1369087231	0.0336224581	0.0122335119	2.1118710341	0.0587894636	0.0007670844	0.1050965999	19.8976534606	0.048653338	0.273	0.15	0.0034249199
0.0311858147	0.0761265678	7.4104115623	0.655100718	0.264162026	0.0503240648	4.4717059201	0.1385341984	0.0844981071	25.6623462784	0.1915982275	1.3864176822	0.1191151663	0.0093059927	0.0845125857	0.5822900244	0.0086897639	0.0364971768	20.1273737805	1.0236988729	0.273	0.15	0.0008600613
0.0129887148	0.1027557001	9.931534931	0.1486096613	2.1366366803	0.109474684	1.6532161985	0.0745482378	1.8066844646	12.2151491676	0.4854257341	1.2127682815	0.0441176465	0.0139270513	0.1154648814	0.0350606037	0.0006302061	0.1065737775	1.3112617716	0.0631159524	0.273	0.15	0.7492284677
0.0070963811	0.1368194862	2.1806412512	0.1834919109	0.1292838365	0.0496494501	3.6447702205	1.8482325097	0.2920763233	16.7531725114	0.3574526309	5.2376916677	0.0699425047	0.0288691078	0.1491006657	0.5587176229	0.0024477814	0.22091408	14.5949526936	0.0419522186	0.273	0.15	33.505711757
0.0270439108	0.2114669698	10.5889046023	0.1183129461	0.4931997485	0.1123597599	2.2169695394	0.5027896697	1.3974373179	13.8902856666	0.4484316682	1.3163270275	0.0920501858	0.0105882239	0.1168227964	0.081902319	0.0023002368	0.0544053294	2.6433062636	0.0758337229	0.273	0.15	0.0014461713
0.0650515868	0.234690456	4.1957086314	0.054155866	0.1447233371	0.3567006518	3.5877748373	0.7514331207	1.8951134678	18.3285930407	0.9035117543	2.2879105473	0.0464767038	0.0096836487	0.0983777729	0.4298830653	2.7873896828	0.1749951519	3.0485465466	0.083885428	0.273	0.15	54.3677313505
0.0038983155	0.1790330467	1.593290155	0.5029727108	0.3528164782	0.0740316442	4.1153933021	0.2044724019	0.1961248093	26.6180575842	0.7631846059	1.7423829667	0.1173771272	0.0103750857	4.4435325503	0.2451330871	0.0337070841	0.059764989	28.889325544	0.0480491172	0.273	0.15	0.0275161859
0.0536926234	0.5112948028	10.0773415761	0.159518442	0.0284721724	0.0236017708	2.3607455774	1.2792351642	0.1027810563	22.2974203749	2.5671006237	4.9663375506	0.0279384932	0.01138724	2.0910614745	0.2490531594	0.0595025852	0.0832235334	23.8742990166	0.0925703884	0.273	0.15	2.3084212286
0.0262232348	0.7996170931	4.8172530006	0.091555301	1.5648421581	0.1468456053	3.8727297642	5.2630255774	0.4867670059	4.5005396087	2.0546575495	1.2475762766	0.0665145523	0.0100145029	5.3349165661	0.9909344308	0.0157297402	0.0944814235	2.5944757183	0.108045295	0.273	0.15	0.0001891507
0.0218690338	0.0793827432	3.9562828012	0.2209519877	0.0773538462	0.0611154172	4.590365837	0.6553603194	0.3641465977	12.2467122919	0.2303834227	2.3657810162	0.1015760561	0.0140973493	3.5749030043	0.3161490081	0.0613175446	0.1074064634	4.0809998748	0.0552146814	0.273	0.15	0.0165163872
0.002489582	0.3247153829	11.1519314512	0.0665798143	0.3517966723	0.0223484785	1.7836643187	0.8675105651	0.0462498124	11.482010047	1.1863413698	4.3596524236	0.0524620956	0.0110523959	0.5444894129	0.4934490269	0.342677488	0.0554453354	4.8456381807	0.054649625	0.273	0.15	86.4671485576
0.0006943247	0.1427392385	4.3824929037	0.3329838807	0.2829168733	0.0158708909	3.2945958023	0.1038477469	0.1091433752	13.1739651695	0.3406028903	1.0058744742	0.0335626377	0.0100981294	0.285692172	0.1545458161	0.2358305298	0.0675692094	1.1844776657	0.0564411562	0.273	0.15	0.1904483728
0.0172936246	0.1365602931	2.0446945824	0.1406445744	1.6693982703	0.0963754415	4.3497108968	5.5602177697	0.9737876949	10.7318266895	0.233284721	2.3244509186	0.0981672115	0.0102136215	0.6756060751	0.364509653	0.0015663141	0.5336443571	3.7756499033	0.0737203012	0.273	0.15	0.0016032411
0.0376636015	0.3390847494	3.4509934342	0.1399346273	0.034163061	0.0732911486	3.4338860703	0.1648373115	3.837816982	23.0967166673	0.2349287376	2.6581917838	0.0383856043	0.0158947822	3.7608783158	0.0476170455	0.0334100899	0.3363956256	5.4498416607	0.0765033909	0.273	0.15	0.0003288181
0.0064714334	0.2321233174	4.7133534996	1.645945577	0.2449143103	0.0191495566	2.7428000089	0.1632140285	0.3850014142	14.1318085548	1.0880175651	3.1779702456	0.051920461	0.0081324992	0.2928711857	0.0420239673	0.0035260795	0.0432310083	27.8508910232	0.043011117	0.273	0.15	1.4105163311
0.002877839	0.0722687015	7.4439597215	0.0499225184	0.1567781857	0.0183545683	4.5524601339	0.3978406202	0.0397305365	25.5064690638	0.2766397226	1.6885206841	0.027453009	0.0090149703	6.0534892892	1.588967656	0.2320336815	0.0680894964	0.1393359677	0.1877363748	0.273	0.15	0.3342620075
0.0279245237	0.0432571442	3.0453993271	0.1876369606	1.6121299898	0.0287153401	4.4572624408	1.0599939449	0.1882564784	3.5833937527	0.1806459585	2.5908415777	0.0279218722	0.0099482461	0.150097507	0.3722053626	0.1487876823	0.0449260315	3.5741759316	0.0425954811	0.273	0.15	7.6358164617
0.0851493415	0.2412777094	8.8659146275	0.1934340329	0.6409901306	0.2277352647	4.259293904	0.2912239632	0.4177841007	15.3880162457	0.2555960915	4.3771530755	0.0301472092	0.0117670516	0.1922788593	0.4517360546	0.9678862165	0.0867741529	16.463558827	0.087625225	0.273	0.15	0.015253966
0.0071650917	0.2214626416	1.5368442423	0.7102886489	1.320593172	0.2905871123	4.6851111333	1.558808541	0.5234018507	16.2438135222	0.1720516653	1.6572949628	0.1173482923	0.0187468279	0.2948625743	0.230977939	0.0405665785	0.1069080349	13.504776951	0.1053017593	0.273	0.15	33.570006345
0.018973215	0.7658889761	6.139472371	1.0819790603	0.0295339079	1.5354171031	3.1922395291	0.5624296798	8.7297504501	27.4859523683	1.9974748495	1.3475017444	0.1541760872	0.0081281806	1.6478216472	0.0898456824	0.9478700418	0.1190278951	26.0832255524	0.044473286	0.273	0.15	0.000347724
0.044965597	0.6248197983	7.1444285173	0.0789235347	1.9241639229	0.0688466336	1.5836577819	1.4127757698	0.4757699663	2.2299026081	1.4151370794	2.1153189198	0.0321590257	0.0085337003	0.3783015795	0.0815916662	0.3602450615	0.1347435991	1.292808128	0.0511468218	0.273	0.15	0.0005064102
0.0049754638	0.2306346629	6.4709086984	1.9313932111	0.3238414773	0.0424544543	1.5897236403	0.0519099779	0.1792582261	14.5478965572	0.2577173793	1.4487162537	0.041489152	0.0081227414	0.1944218033	0.2650406013	0.0100591933	0.069051165	8.0664106368	0.0679377535	0.273	0.15	1.604532317
0.0327125966	0.7623179485	7.1862885991	1.1044292703	1.7605580315	0.1306096205	3.3172132927	0.9022415056	1.0667200556	20.4370355934	0.248763388	2.9837273952	0.0714022085	0.0078538325	0.5156262355	0.0237374395	1.0770692774	0.0324075792	36.3494977902	0.0774838093	0.273	0.15	4.8056939921
0.0550168531	0.8131338036	11.1798830634	0.2269311624	0.0900989016	0.1158670733	2.622651985	5.2853359538	0.6898666586	25.1927054003	1.9388233657	2.2399061285	0.028665368	0.0099242891	0.6684873937	0.2506862791	0.0005596767	0.1438100156	14.4900467403	0.4145126463	0.273	0.15	0.8455276033
